keyword,id
brominated polyunsaturated lipid,1448
bromocriptine,1449
bronchial asthma,1450
bronchiectasis,1451
bronchitis,1452
bronchogastric fistula,1453
brown adipocyte,1454
brown adipogenesis,1455
brown adipose tissue,1456
brown alga,1457
brown fat,1458
brown rice,1459
brown seaweed sargassum henslowianum,1460
browning,1461
bscg,1462
built environment,1463
built physical activity environment,1464
bulimia,1465
bulimia nervosa,1466
bullying,1467
bupropion,1468
burden,1469
burden of asthma,1470
burden of disease,1471
burdens,1472
burkina faso,1473
business process outsourcing,1474
but,1475
butein,1476
butyrate,1477
butyrylcholinesterase activity,1478
bypass,1479
bypass surgery,1480
bypassed stomach,1481
c/ebp,1482
c/ebpa,1483
c3,1484
c3adesarg,1485
c4,1486
c57bl/6,1487
c57bl/6j mice,1488
c9,1489
cabergoline,1490
coronary artery bypass graft,1491
cacao,1492
cachectic patients,1493
cachexia,1494
caco-2 cell permeability,1495
cadence,1496
cadmium,1497
caecum,1498
caesarean,1499
caesarean delivery,1500
caesarean section,1501
cafeteria,1502
cafeteria diet,1503
caffeic acid,1504
caffeic acid phenylethyl ester,1505
caffeine,1506
calcifediol,1507
calcification,1508
calcineurin inhibitor,1509
calciphylaxis,1510
calcitriol,1511
calcitriol receptor,1512
calcium,1513
calcium carbonate,1514
calcium homeostasis,1515
calcium intake,1516
calcium pyrophosphate dihydrate,1517
calcium transport,1518
calebin-a,1519
calibration,1520
california,1521
callosities,1522
caloric dilution,1523
caloric intake,1524
caloric restriction,1525
calorie estimation,1526
calorie labeling,1527
calorie measurement,1528
calorie restriction,1529
calorie shifting diet,1530
calorie restricted diet,1531
calory,1532
calorimetry,1533
calpain,1534
camellia sinensis,1535
cameroon,1536
camkii,1537
camp,1538
camp production,1539
camp signaling,1540
campaign,1541
canada,1542
canagliflozin,1543
canary islands,1544
cancer,1545
cancer and obesity,1546
cancer health disparities,1547
cancer incidence,1548
cancer mortality,1549
cancer prevention,1550
cancer risk,1551
cancer risk factor,1552
cancer screening,1553
cancer signaling,1554
cancer survival,1555
cancer survivor,1556
cancer treatment,1557
candidate gene,1558
candidate gene association,1559
canine,1560
canine mammary tumor,1561
cannabinoid,1562
cannabinoid receptor type 1,1563
cannabinoid receptor,1564
cannabinoid-1 receptor inverse agonist,1565
cannabis,1566
canola oil,1567
caos,1568
capacity building,1569
capillary electrophoresis,1570
capital and habitus,1571
capnography,1572
capsaicin,1573
capsicosides,1574
capsicum annuum l,1575
capsinoid,1576
captive african pygmy hedgehogs,1577
captive asian elephant,1578
caquexia,1579
car crashes,1580
carbamoyl phosphate synthetase 1,1581
carbenoxolone,1582
carbohydrate,1583
carbohydrate craving,1584
carbohydrate intake,1585
carbohydrate intolerance,1586
carbohydrate metabolism,1587
carbohydrate oxidation,1588
carbohydrate restriction,1589
carbohydrate-restricted diet,1590
carbon dioxide,1591
carbon monoxide,1592
carbonated beverages,1593
carbonic anhydrase,1594
carboplatin,1595
carboxamido-biaryl ethers,1596
carboxyethyllysine,1597
carboxylesterase 1d,1598
carboxylesterase 1e,1599
carboxymethyllysine,1600
carcass,1601
carcass composition,1602
carcinine,1603
carcinogenesis,1604
carcinoid tumor,1605
carcinoma,1606
cardiac,1607
cardiac apoptosis,1608
cardiac arrest,1609
cardiac autonomic dysfunction,1610
cardiac autonomic function,1611
cardiac computed tomography,1612
cardiac development,1613
cardiac disease,1614
cardiac dysfunction,1615
cardiac fibrosis,1616
cardiac function,1617
cardiac hypertrophy,1618
cardiac insulin signaling,1619
cardiac magnetic resonance,1620
cardiac magnetic resonance imaging,1621
cardiac metabolism,1622
cardiac myofibroblast,1623
cardiac output,1624
cardiac rehabilitation,1625
cardiac remodeling,1626
cardiac risk,1627
cardiac risk factor,1628
cardiac steatosis,1629
cardiac surgery,1630
cardiac vagal control,1631
cardiac vagal tone,1632
cardic arrest,1633
cardiogenic shock,1634
cardiolipin,1635
cardiology,1636
cardiometabolic,1637
cardiometabolic disease,1638
cardiometabolic health,1639
cardiometabolic risk,1640
cardiometabolic risk factor,1641
cardiomyocyte,1642
cardiomyopathy,1643
cardioprotection,1644
cardiopulmonary exercise test,1645
cardiopulmonary exercise testing,1646
cardiopulmonary resuscitation,1647
cardiorespiratory,1648
cardiorespiratory fitness,1649
cardiorespiratory fitness change,1650
cardiorespiratory polygraphy,1651
cardiotonic,1652
cardiovagal modulation,1653
cardiovascular,1654
cardiovascular complication,1655
cardiovascular disease,1656
cardiovascular disease model,1657
cardiovascular disease mortality,1658
cardiovascular disease prevention,1659
cardiovascular disease risk,1660
cardiovascular disease risk fact scanor,1661
cardiovascular disease risk factor,1662
cardiovascular effect,1663
cardiovascular event,1664
cardiovascular fitness,1665
cardiovascular function,1666
cardiovascular health,1667
cardiovascular magnetic resonance,1668
cardiovascular mortality,1669
cardiovascular outcome,1670
cardiovascular pharmacology,1671
cardiovascular prevention,1672
cardiovascular protection,1673
cardiovascular recovery,1674
cardiovascular response,1675
cardiovascular system,1676
care management,1677
caregivers,1678
carers,1679
care-seeking,1680
caribbean,1681
caries,1682
carnitine,1683
carnitine palmitoyl transferase,1684
carnosic acid,1685
carotene,1686
carotenoid,1687
carotid,1688
carotid arteries,1689
carotid artery,1690
carotid artery disease,1691
carotid artery intimamedia thickness,1692
carotid atherosclerosis,1693
carotid endarterectomy,1694
carotid intima media thickness,1695
carotid plaque,1696
carotid stenosis,1697
carotid ultrasonography,1698
carotid ultrasound,1699
carpal tunnel,1700
carpal tunnel syndrome,1701
carrageenan,1702
carryover effects,1703
cart,1704
cartilage,1705
cartilage degeneration,1706
carvedilol,1707
carya illinoinensis,1708
case control,1709
case control study,1710
case formulation,1711
case report,1712
case-control,1713
case-control study,1714
casein,1715
casp-19,1716
caspase,1717
caspase-1,1718
caspases,1719
cats,1720
catalase,1721
catalpic acid,1722
cataplexy,1723
cataract,1724
catastrophic antiphospholipid syndrome,1725
catch,1726
catch-up growth,1727
catd,1728
catechin,1729
catechins,1730
catecholamine,1731
cathepsin k,1732
cathepsin l,1733
cathepsin s,1734
catheter,1735
catheter ablation,1736
catheter-related thrombosis,1737
cattle,1738
caucasian,1739
causal beliefs,1740
causal effects,1741
causal explanations,1742
causal inference,1743
causal steps approach,1744
causality,1745
cause,1746
cause of death,1747
causes,1748
caveolae,1749
caveolin-1,1750
cb1 receptor antagonists,1751
cannabinoid receptor type 2,1752
cognitive behavioral therapy,1753
ccaat/enhancer binding protein,1754
ccaat/enhancer binding protein-a,1755
cholecystokinin,1756
cholecystokinin-1 receptor,1757
ccn2,1758
ccs,1759
cd14,1760
cd36,1761
cd4 t cell,1762
cd68,1763
cd74,1764
cd86,1765
cd95,1766
cdai,1767
cdc,1768
cdc25b,1769
cdna microarray,1770
cecal volvulus,1771
cecum,1772
cefazolin,1773
celecoxib,1774
celegans,1775
celiac disease,1776
cell,1777
cell adhesion molecules,1778
cell biology,1779
cell culture,1780
cell cycle,1781
cell cycle arrest,1782
cell death,1783
cell differentiation,1784
cell dysfunction,1785
cell function,1786
cell mass,1787
cell proliferation,1788
cell signaling,1789
cell survival,1790
cellbio,1791
cell-mediated immune response,1792
cellular biology,1793
cellular metabolism,1794
cellular phone,1795
cellulite,1796
cellulose,1797
center of excellence,1798
centers for disease control and prevention,1799
centers of excellence,1800
central,1801
central adiposity,1802
central america,1803
central blood pressure,1804
central fat tissue,1805
central feeding regulation,1806
central nervous system,1807
central nervous system stimulants,1808
central obesity,1809
central sleep apnea,1810
central venous catheterization,1811
cephalometry,1812
ceramicine b,1813
ceramide,1814
cereal,1815
cereal intake,1816
cerebellar hypoplasia,1817
cerebral blood flow,1818
cerebral circulation,1819
cerebral infarct,1820
cerebral infarction,1821
cerebral ischaemia,1822
cerebral ischemia,1823
cerebral localization,1824
cerebral palsy,1825
cerebrospinal fluid,1826
cerebrospinal fluid otorrhea,1827
cerebrovascular,1828
cerebrovascular disease,1829
cerenkov luminescence imaging,1830
cerium oxide nanoparticles,1831
certification,1832
ceruloplasmin,1833
cervical cancer,1834
cesarean,1835
cesarean delivery,1836
cesarean section,1837
cessation,1838
cholesteryl ester transfer protein,1839
c-fos,1840
cgi-58,1841
cgmp,1842
chalcone,1843
chaldeans,1844
challenge,1845
champions for change,1846
champs-study dk,1847
change,1848
change in appearance,1849
chaotic exploration,1850
chaperone,1851
character,1852
characteristics,1853
charcot foot,1854
cheese,1855
chef,1856
chemerin,1857
chemerin receptor,1858
chemical chaperone,1859
chemical compatibility,1860
chemical compounds studied in this article monosodium glutamate,1861
chemical mixture,1862
chemical pollutant,1863
chemical synthesis,1864
chemical-shift magnetic resonance imaging,1865
chemokine,1866
chemometrics,1867
chemoprevention,1868
chemoreflex,1869
chemotherapy,1870
chemotherapy dosing,1871
chew event detection,1872
chewing,1873
chewing rate,1874
chi3l1 gene variants,1875
chiari i malformation,1876
chick,1877
chicken,1878
chicoric acid,1879
child,1880
child abuse,1881
child and adolescent,1882
child and adolescent health,1883
child and adult care food program,1884
child anthropometry,1885
child behavior,1886
child care,1887
child development,1888
child eating behavior,1889
child eating self-regulation,1890
child feeding,1891
child feeding practice,1892
child feeding questionnaire,1893
child fixed effect,1894
child gender,1895
child growth,1896
child health,1897
child malnutrition,1898
child maltreatment,1899
child neglect,1900
child nutrition,1901
child nutrition science,1902
child obesity,1903
child overweight,1904
child pedestrian,1905
child protective service,1906
child psychology,1907
child quality of life,1908
child snack intake,1909
child snacking,1910
child weight,1911
child weight control,1912
child weight status,1913
child welfare,1914
childbirth,1915
childcare,1916
childcare center,1917
childcare facilities,1918
child-friendly approach,1919
childhood,1920
childhood abuse,1921
childhood acute lymphoblastic leukemia,1922
childhood adversity,1923
childhood and adolescence,1924
childhood and adolescent obesity,1925
childhood asthma,1926
childhood cancer,1927
childhood cancer survivor,1928
childhood depression,1929
childhood disadvantage,1930
childhood food exposure,1931
childhood maltreatment,1932
childhood obesity,1933
childhood obesity prevention,1934
childhood overweight,1935
childhood recall,1936
child-level,1937
children and adolescent,1938
children and brands,1939
children and food,1940
children and youth,1941
children care,1942
children depression inventory,1943
children drawings,1944
children eating behaviour,1945
children eating practices,1946
children health,1947
children narratives,1948
children nutrition,1949
children physical activity,1950
children voices,1951
childrenhood,1952
childrenhood obesity,1953
childrenhood overweigrowth hormonet,1954
children leisure,1955
chile,1956
china,1957
china health and nutrition survey,1958
chinese,1959
chinese adolescent,1960
chinese adult,1961
chinese american,1962
chinese children,1963
chinese immigrants,1964
chinese population,1965
chinese taxilli herb,1966
chinese women,1967
chiral analysis,1968
chisocheton ceramicus,1969
chitin,1970
chitosan,1971
chlamydia pneumoniae,1972
chlamydophila pneumoniae,1973
chlorogenic acid,1974
chlorophyll,1975
chlorpyrifos,1976
chocolate,1977
choice,1978
choice architecture,1979
choice behavior,1980
choice experiment,1981
cholecalciferol,1982
cholecystectomy,1983
cholecystitis,1984
cholecystosteatosis,1985
choledocholithiasis,1986
cholelithiasis,1987
cholesky decomposition,1988
cholestanol,1989
cholestasis,1990
cholesterol,1991
cholesterol absorption,1992
cholesterol content and antioxidant activity,1993
cholesterol efflux,1994
cholesterol metabolism,1995
cholesterol synthesis,1996
cholesteryl esters,1997
choline,1998
cholinesterase,1999
chondrocytes,2000
chongkukjang,2001
chorea,2002
chorioretinal dystrophy,2003
chromane,2004
chromatin,2005
chromium,2006
chromium picolinate,2007
chronic,2008
chronic abdominal pain,2009
chronic back pain,2010
chronic bisphenol a exposure,2011
chronic complications,2012
chronic conditions,2013
chronic disease,2014
chronic disease prevention,2015
chronic disease risk factor,2016
chronic disease-related health practices,2017
chronic energy deficiency,2018
chronic fatigue syndrome,2019
chronic health condition,2020
chronic heart failure,2021
chronic hemodialysis,2022
chronic hepatitis,2023
chronic hepatitis c,2024
chronic hypertension,2025
chronic hypoxia,2026
chronic illness,2027
chronic inflammation,2028
chronic inflammatory disease,2029
chronic kidney disease,2030
chronic knee pain,2031
chronic liver disease,2032
chronic low back pain,2033
chronic low-grade inflammation,2034
chronic migraine,2035
chronic obstructive pulmonary disease,2036
chronic pain,2037
chronic periodontitis,2038
chronic prostatitis,2039
chronic renal failure,2040
chronic respiratory failure,2041
chronic stress,2042
chronic treatment,2043
chronic venous disease,2044
chronic venous insufficiency,2045
chronic wounds,2046
chronotype,2047
chylomicrons,2048
confidence interval,2049
cigarette smoking,2050
cigarette,2051
ciglitazone,2052
cineromycin b,2053
ciprofloxacin,2054
circadian,2055
circadian clock,2056
circadian disruption,2057
circadian genes,2058
circadian misalignment,2059
circadian rhythm,2060
circular anastomosis,2061
circular dichroism,2062
circular stapler,2063
circulating ykl-40 level,2064
circulation,2065
circumference,2066
circumferential abdominoplasty,2067
cirrhosis,2068
