article_id,keyword,key_id
96784,volumetric upper airway visualization,15700
96784,gaussian kernel blurring filter,5679
96784,cone beam computed tomography image,2368
96785,infant sleep apnoea,6961
96786,empirical mode decomposition,4696
96787,data mining,3755
96787,spo2 signal analysis,12886
96787,sleep apnea and hypopnea syndrome detection,12553
96788,telemetry,16136
96788,respiratory inductance plethysmography,12005
96789,cytokine,3723
96789,inflammation,6984
96789,marker,8291
96790,reactive oxygen species,11735
96790,polypharmacy,11000
96790,network,9452
96792,nasal steroid,9340
96792,steroid,12953
96792,adenoidal hypertrophy,359
96792,adenotomy,376
96793,electroencephalogram,4623
96796,electroencephalogram,4623
96796,adaptive neuro-fuzzy inference system,338
96797,decreases in the amplitude fluctuations of pulse photoplethysmographic signal,3830
96797,children,2656
96797,photoplethysmogram,14978
96799,time-frequency autoregressive analysis,13341
96799,sleep analysis,12544
96799,auto classification,1333
96799,feature extraction,5242
96802,cognition,3030
96802,driving simulation,4358
96802,spectral analysis,16128
96803,treatment resistance,14197
96803,secondary hypertension,12367
96803,refractory hypertension,15114
96803,antihypertensive treatment,927
96804,hypertension,6451
96805,memory,8517
96805,amnesia,729
96805,brain injury,1849
96805,trauma,13481
96806,phox2b gene,10839
96806,ondine curse,14867
96807,upper airway patency,15308
96807,clonidine,2965
96808,physiopathology,10875
96808,pharynx,15132
96809,respiratory sleep study,12054
96809,paediatrics,10368
96809,modelling,8841
96809,arterial compliance,1120
96809,heart rate,6138
96811,etco2,4957
96811,capnography,2067
96811,respiratory care,14500
96813,acute mountain sickness,306
96813,acclimatisation,193
96813,acetazolamide,206
96814,diagnosis,4004
96814,diabetes,3983
96815,non-invasive monitoring,15483
96817,occupation,14779
96817,shift work,15725
96817,sleep duration,15861
96817,hypertension,6451
96818,hypertension,6451
96818,cerebellum,2461
96818,sudden infant death syndrome,12485
96819,hyperplasia,6576
96819,glomus cell,5826
96821,data clustering,3751
96821,nocturnal oximetry,9662
96821,radial basis function neural network,11645
96822,pediatric imaging,10583
96822,tonsillectomy,13395
96822,childhood obesity,2647
96822,adenoidectomy,362
96822,lingual tonsil,7864
96823,endoscopy,4749
96823,optical coherence tomography,10121
96824,narcolepsy,9240
96824,shift work,15725
96824,excessive sleepiness,5016
96824,armodafinil,1090
96825,compressed waveform,3189
96825,tracheal breathing sound,16395
96825,nonlinear filtering,14435
96826,time-frequency distribution,13342
96826,sleep fragmentation,16249
96826,arousal from sleep,1098
96827,photoplethysmography,10836
96828,obese,9876
96828,mitochondrial,8797
96828,cell death,2385
96830,crash,3621
96830,mean sleep latency test,8383
96830,sleepiness,12700
96831,control of breathing,3392
96831,acetazolamide,206
96832,driving performance,4356
96832,driving simulator,4360
96832,microsleep,8674
96834,chagas disease,2562
96834,gender,5684
96835,pillow,10889
96836,hippocampus,6316
96836,intermittent hypoxia,7176
96837,placebo effect,10902
96837,residual sleepiness,11932
96837,modafinil,8831
96840,narcolepsy,9240
96840,electroencephalogram,4623
96842,excessive daytime sleepiness,4522
96842,locus coeruleus,7941
96842,modafinil,8831
96843,respiration,11948
96843,plasticity,10926
96843,intermittent hypoxia,7176
96843,hypothalamus,6692
96843,behaviour,1513
96844,finite element modelling,5349
96844,fluid-structural interaction,5415
96844,numerical simulation,9855
96844,snoring,16381
96845,economics,4505
96845,cost analysis,3513
96846,genioglossus,5741
96846,sleep medicine,12627
96847,wavelet,13869
96847,esophageal pressure,4934
96847,classification,2872
96848,endothelial nitric oxide synthase,4758
96848,vascular remodeling,15434
96848,right ventricular hypertrophy,12198
96848,pulmonary hypertension,11522
96849,cardiac hypertrophy,2127
96849,apoptosis,1056
96850,muscle sympathetic nerve activity,8992
96850,ultrasound,15925
96853,apoptosis,1056
96853,comet assay,3104
96853,dna damage,4275
96853,dna repair,4278
96869,arousal threshold,1103
96869,effective recruitment threshold,4559
96869,mechanism,8405
96871,hypocapnia,6636
96876,normobaric hypoxia,9803
96876,respiratory disturbance,11985
96877,magnetic resonance,8135
96877,cine study,2826
96877,children,2656
96879,alcohol consumption,601
96879,oxygen desaturation,10326
96880,shift work,15725
96880,sleep deprivation,12586
96881,hemodynamics,6200
96882,ultrasound attenuation characteristic,16183
96882,non-contacting,14971
96882,respiration signal monitoring,11960
96882,phaseportrait reconstruction method,10812
96883,qualitative research,11601
96883,hermeneutics,6249
96883,compliance,3166
96884,arterial hypertension,1125
96884,exercise tolerance,5038
96884,oxygen uptake,14613
96885,sleepiness,12700
96885,brain damage,1841
96886,blood pressure regulation,1728
96886,shift work,15725
96887,autonomic neuropathy,1376
96887,diabetes,3983
96889,hypoxia,6716
96890,lipid,7875
96890,leptin,7769
96890,leptin receptor,7771
96891,leptin,7769
96891,serum,14558
96891,urine,13661
96892,tongue muscle,14146
96892,pharynx,15132
96892,genioglossus,5741
96893,fuzzy logic,5605
96893,data analysis,3750
96893,clinical prediction rule,2935
96893,typicality measure,14946
96895,pharynx,15132
96895,respiratory system,12062
96895,hypoglossal nerve,6651
96896,mandibular hypoplasia,8242
96896,occupational health,14468
96896,modified mallampati score,8851
96896,tonsillar hypertrophy,14694
96897,transient ischemic attack,15966
96898,respiratory activity,15159
96898,intermittent hypoxia,7176
96902,approximate entropy,1066
96902,power spectral density,15602
96902,sample entropy,14275
96903,pathophysiology,15182
96904,stress,12974
96904,blood flow,1702
96907,hypertension,6451
96907,hypoxia,6716
96908,long-term facilitation,7986
96908,critical closing pressure,3636
96908,control of breathing,3392
96909,malocclusion,8202
96909,mandible,8217
96910,muscle activity,9099
96910,mutual information,9153
96912,total airways response,15673
96912,snore related sound,12764
96912,higher-order statistics,6296
96913,respiratory sinus arrhythmia,12051
96914,sildenafil,12498
96915,soft palate,16226
96915,numerical simulation,9855
96915,fluid-structural interaction,5415
96916,echocardiography,4498
96916,right ventricle,14110
96916,tissue doppler imaging,15414
96917,sympathetic nervous system,12784
96917,vascular resistance,15626
96917,microdialysis,8654
96917,altitude,670
96921,inspiratory resistive loading,7082
96922,insomnia,7050
96922,hypnotic,6623
96926,hypoglossal motor nucleus,6649
96926,serotonin,15510
96926,sleep,12542
96929,neuroprotection,9534
96929,acute stroke,321
96930,ischemia,7353
96930,thioredoxin,16098
96931,episodic hypoxia,4864
96933,limit cycle,7839
96933,respiratory control,14112
96933,respiration,11948
96934,deglutition,3848
96935,amplitude modulation,739
96935,heart rate,6138
96935,respiratory movement,12021
96935,multilead ecg,9037
96936,neural prostheses,9465
96936,recruitment order,11772
96936,selective nerve stimulation,12380
96940,scale transform,12325
96940,respiratory waveform,14302
96940,fourier transform,5489
96940,electrocardiogram,4609
96941,rehabilitation,11835
96941,tetraplegia,14863
96942,thoracoabdominal coordination,13294
96942,spinal muscular atrophy,12741
96942,respiratory inductance plethysmography,12005
96942,phase angle,15281
96943,overweight,10298
96943,hypertension,6451
96944,nose,9811
96945,surgery,14408
96945,effectiveness,4560
96945,health outcomes,6082
96946,mechanical property,8396
96946,critical pressure,3643
96946,neuromuscular control,9511
96947,autoregulation,1390
96948,genioglossus muscle,5746
96949,lipoproteins,7896
96951,approximate entropy,1066
96951,arterial oxygen saturation,1127
96952,behaviour,1513
96952,control of breathing,3392
96952,hypothalamus,6692
96954,hyponatremia,6668
96954,lymphoma,8109
96954,siadh,12476
96968,rhinitis,12171
96968,nasal resistance,9333
96968,physiological monitoring,10870
96972,respiration,11948
96972,hypoxia,6716
96972,diffusion tensor imaging,4134
96974,velopharynx,13728
96975,systemic lupus erythematosus,13173
96975,nocturnal event,9639
96977,ondine curse,14867
96977,cerebellum,2461
96977,insula,7099
96977,functional magnetic resonance imaging,5581
96979,middle cerebral artery velocity,8694
96979,transcranial doppler ultrasound,13448
96982,cine study,2826
96985,adherence,389
96987,mouth opening,8970
96988,upper airway collapsibility,13601
96988,children,2656
96988,critical pressure,3643
96988,infant,6950
96989,episodic hypoxia,4864
96989,ventilatory control,15497
96991,periodic breathing,10649
96991,hypoxia,6716
96991,hypocapnia,6636
96991,acetazolamide,206
96991,acclimatisation,193
96991,arousal,1094
96991,benzodiazepine,1533
96993,minute ventilation,8785
96993,sudden infant death syndrome,12485
96994,radiography,11666
96994,cephalometric,2451
96994,child,2635
96997,electromyogram,4630
96997,selective nerve stimulation,12380
96998,mandibular advancing device,8235
97000,clustering,2981
97000,dermatology,3934
97000,pattern discovery and visualization,15335
97001,sleep,12542
97001,development,3962
97001,control of breathing,3392
97003,leukocyte,7783
97003,intermittent hypoxia,7176
97003,endothelium,4769
97003,hippocampus,6316
97004,heart rate,6138
97004,hypercapnia,6539
97004,hypoxia,6716
97005,intermittent hypoxia,7176
97007,maxillary and mandibular advancement,8346
97007,hyoid suspension,6526
97007,genioglossus advancement,5743
97007,model,8833
97008,obstruction,13997
97008,pharynx,15132
97008,collapsibility,3074
97010,auto analysis,1322
97010,sleep cycle,16068
97010,sleep electroencephalogram,12601
97011,pressure-flow relationship,11288
97011,critical pressure,3643
97011,hypoglossus,6655
97012,upper airway mechanics,13619
97013,value of research output,15202
97013,willingness to pay,15727
97013,role of oxidative stress,12255
97013,implied values,6870
97013,designed data,3949
97015,heart rate,6138
97015,sleep,12542
97015,spectral analysis,16128
97016,sudden infant death syndrome,12485
97016,heart rate,6138
97018,swallowing disorder,13122
97018,videoradiography,15691
97018,snoring,16381
97021,mechanical ventilation,8398
97022,internal medicine,7193
97022,monitoring,8872
97024,fatigue,5223
97025,snoring,16381
97025,sleep apnea,1020
97025,traffic accident,13436
97026,sleep research,14309
97027,hypercapnia,6539
97028,general anesthesia,5702
97029,brain,1835
97029,protein,11408
97030,pattern recognition,10556
97030,estimated respiration,4947
97030,electrocardiogram,4609
97031,respiration,11948
97032,rehabilitation,11835
97032,snoring,16381
97032,sleep,12542
97032,stroke,12980
97033,hypoventilation,6702
97033,hyperventilation,6616
97033,co2 partial pressure,2994
97034,upper airway collapse,14078
97034,ultrasound,15925
97038,sleep,12542
97038,larynx,7610
97039,functional magnetic resonance imaging,5581
97039,heart rate,6138
97039,autonomic,1350
97039,respiration,11948
97040,nasopharynx,9364
97040,anomaly,162
97040,cine study,2826
97041,b-type natriuretic peptide,1972
97041,pulmonary edema,11512
97042,cerebellum,2461
97042,hippocampus,6316
97042,functional magnetic resonance imaging,5581
97042,insula,7099
97044,compliance,3166
97045,control of breathing,3392
97045,oronasal,10184
97046,neuropsychological test,9542
97046,daytime sleepiness,3788
97046,accidents,192
97047,control of breathing,3392
97047,respiration,11948
97048,wavelet analysis,13870
97048,time-frequency analysis,13340
97048,event-related potential,4905
97050,adverse drug reaction,460
97050,adverse drug event,459
97050,pharmacovigilance,14924
97051,sleep,12542
97052,monocyte chemoattractant protein-1,8879
97052,cardiovascular disorder,2233
97052,cytokine,3723
97052,hypoxic stress,6731
97052,ischemic heart disease,7357
97052,interleukin 8,6797
97053,gender,5684
97053,control of breathing,3392
97053,ventilatory stability,13760
97054,stimulation,12960
97055,control of breathing,3392
97055,gender,5684
97055,hypocapnia,6636
97056,mechanical ventilation,8398
97056,central chemoreceptor,2411
97061,fatigue,5223
97061,tongue,15620
97063,gender,5684
97064,lung,8065
97064,lung disease,8069
97064,computed tomography,3198
97064,pet,10730
97065,insomnia,7050
97065,epidemiology,4836
97070,hypercapnia,6539
97070,control of breathing,3392
97070,pharyngeal muscle,15140
97073,tracheostomy,15421
97073,critical pressure,3643
97073,collapsibility,3074
97074,development,3962
97074,evaluation,4983
97074,internet,7203
97074,quality,11602
97075,pickwickian syndrome,14087
97075,hypoventilation,6702
97075,hypercapnia,6539
97075,carbon dioxide,2079
97076,classification,2872
97076,respiration monitoring,11953
97077,patient adherence/compliance,10520
97077,meta analysis,8558
97077,health outcomes,6082
97078,erythropoietin,4914
97078,mountaineer,8964
97078,plasma volume,10918
97079,hypercapnic ventilatory response,6550
97079,hypoxic ventilatory response,6734
97079,hypoxia inducible factor,6266
97079,long-term facilitation,7986
97079,control of breathing,3392
97079,carotid body,2292
97080,stroke,12980
97081,occupational exposure to solvent,9994
97081,case-control study,2325
97081,case-referent study,2331
97081,job-exposure matrix,7418
97082,hypertension,6451
97082,angiotensin 2,848
97083,gender,5684
97083,ventilatory afterdischarge,13746
97084,phrenic nerve stimulation,10845
97084,respiratory mechanics,12013
97084,magnetic stimulation,8143
97084,diaphragm,4050
97086,analgesia,770
97087,cross-sectional area,3659
97087,upper airway imaging,13615
97088,pharyngeal compliance,10769
97088,caudal tracheal displacement,2357
97089,caudal tracheal displacement,2357
97091,estimated respiration,4947
97091,physiologic signal databse,10863
97091,physionet,14740
97095,respiratory system,12062
97095,respiratory system,12062
97095,magnetic resonance,8135
97095,neck,14691
97095,infant,6950
97095,children,2656
97096,respiratory control,14112
97096,stability,15368
97098,cost minimization analysis,3517
97099,inspiratory flow limitation,7075
97099,episodic hypoxia,4864
97099,ventilatory control,15497
97100,intermittent hypoxia,7176
97102,memory,8517
97102,anoxemia,867
97102,p300,14731
97103,neuromodulation,9507
97103,neural prostheses,9465
97103,neural stimulation,15208
