article_id,keyword,key_id,year,title
125251,respiratory dysfunction,11987,1989,Gastroesophageal reflux incidence and respiratory dysfunction during sleep in infants Treatment with cisapride
125247,respiratory dysfunction,11987,1989,Gastroesophageal reflux associated with respiratory abnormalities during sleep
101985,respiratory insufficiency,12008,1989,Pacing of the diaphragm to control breathing in patients with paralysis of central nervous system origin
97581,sleep,12542,1989,Factors affecting respiratory system stability
101985,quadriplegia,11598,1989,Pacing of the diaphragm to control breathing in patients with paralysis of central nervous system origin
101852,proteinuria,11419,1989,PROTEINURIA GLOMERULOMEGALY AND FOCAL GLOMERULOSCLEROSIS IN A GROSSLY OBESE MAN WITH OBSTRUCTIVE SLEEP APNEA SYNDROME
101962,periodic breathing,10649,1989,Periodic Breathing at High Altitude and Ventilatory Responses to O2 and CO2
97581,periodic breathing,10649,1989,Factors affecting respiratory system stability
101986,ph monitoring,10740,1989,Gastroesophageal reflux associated with respiratory abnormalities during sleep
125247,ph monitoring,10740,1989,Gastroesophageal reflux associated with respiratory abnormalities during sleep
101914,pathophysiology,15182,1989,Blood pressure catecholamines and pancreatic polypeptide in obstructive sleep apnea with and without nasal continuous positive airway pressure Ncpap treatment
101937,portable monitoring,11045,1989,Interrated reliability of computer-assisted scoring of breathing during sleep
97579,pharynx,15132,1989,Glottic and cervical tracheal narrowing in patients with obstructive sleep apnea
102352,pharynx,15132,1989,Glottic and cervical tracheal narrowing in patients with obstructive sleep apnea
101985,phrenic nerve stimulation,10845,1989,Pacing of the diaphragm to control breathing in patients with paralysis of central nervous system origin
101896,physiology,10874,1989,Renal function and obstructive sleep apnea Fonction renale et syndrome dapnees du sommeil
102415,ventilation,15920,1989,Obstructive sleep apnoea
101926,narcolepsy,9240,1989,Automobile accidents in patients with sleep disorders
101838,narcolepsy,9240,1989,Determination of Sleep Latency in Polysomnographic Evaluations of Daytime Somnolence in Patients with Sleep Apnea and Patients with Narcolepsy
101931,multiple sclerosis,8991,1989,Sleep Apnea in Multiple Sclerosis
97581,mathematical model,8335,1989,Factors affecting respiratory system stability
97581,metabolic rate,8579,1989,Factors affecting respiratory system stability
101839,mandibular hypoplasia,8242,1989,Sleep apnea syndrome in an adult patient with mandibular hypoplasia
101864,orthognathic surgery,15109,1989,Lymphangioma and cystic hygroma Correction of facial growth disharmony and obstructive sleep apnea
101839,orthognathic surgery,15109,1989,Sleep apnea syndrome in an adult patient with mandibular hypoplasia
102415,obstruction,13997,1989,Obstructive sleep apnoea
102440,neuropsychology,9544,1989,Sleep apnea in Alzheimer disease
99633,neuropsychology,9544,1989,Sleep apnea in Alzheimer disease
101888,hypertension,6451,1989,Sleep apnea and essential hypertension A critical review of the epidemiological evidence for co-morbidity
101914,hypertension,6451,1989,Blood pressure catecholamines and pancreatic polypeptide in obstructive sleep apnea with and without nasal continuous positive airway pressure Ncpap treatment
101832,hyperventilation,6616,1989,Respiratory mechanisms and clinical syndromes
97581,hyperventilation,6616,1989,Factors affecting respiratory system stability
101962,high altitude,6270,1989,Periodic Breathing at High Altitude and Ventilatory Responses to O2 and CO2
101962,hypercapnic ventilatory response,6550,1989,Periodic Breathing at High Altitude and Ventilatory Responses to O2 and CO2
125243,fourier transform,5489,1989,A new method for the classification of subvigil stages using the Fourier transform and its application to sleep apnea
97579,glottis,5841,1989,Glottic and cervical tracheal narrowing in patients with obstructive sleep apnea
101981,glottis,5841,1989,Glottic dimensions in healthy men and women
102352,glottis,5841,1989,Glottic and cervical tracheal narrowing in patients with obstructive sleep apnea
101996,infant,6950,1989,Patterns of gastroesophageal reflux GER in patients with apparent life-threatening events
101938,infant,6950,1989,The effect of palatoplasty on airway patency and growth in infants with clefts and failure to thrive
125248,infant,6950,1989,Patterns of gastroesophageal reflux GER in patients with apparent life-threatening events
101962,hypoxic ventilatory response,6734,1989,Periodic Breathing at High Altitude and Ventilatory Responses to O2 and CO2
99639,infantile apnea,6964,1989,Psychological impact of home apnea monitoring Temporal effects family resources and maternal coping style
102004,infantile apnea,6964,1989,Psychological impact of home apnea monitoring Temporal effects family resources and maternal coping style
102397,hypoxia,6716,1989,Respiratory and arousal responses to hypoxia in apnoeic infants reinvestigated
101914,hypoxia,6716,1989,Blood pressure catecholamines and pancreatic polypeptide in obstructive sleep apnea with and without nasal continuous positive airway pressure Ncpap treatment
101898,hypoxia,6716,1989,Auditory event-related potentials and brain dysfunction in sleep apnea
102440,hypoxemia,6713,1989,Sleep apnea in Alzheimer disease
99633,hypoxemia,6713,1989,Sleep apnea in Alzheimer disease
101938,hypoventilation,6702,1989,The effect of palatoplasty on airway patency and growth in infants with clefts and failure to thrive
101981,larynx,7610,1989,Glottic dimensions in healthy men and women
125243,classification,2872,1989,A new method for the classification of subvigil stages using the Fourier transform and its application to sleep apnea
101938,control of breathing,3392,1989,The effect of palatoplasty on airway patency and growth in infants with clefts and failure to thrive
101838,daytime somnolence,3789,1989,Determination of Sleep Latency in Polysomnographic Evaluations of Daytime Somnolence in Patients with Sleep Apnea and Patients with Narcolepsy
101926,driving,4345,1989,Automobile accidents in patients with sleep disorders
102369,duchenne muscular dystrophy,4404,1989,Breathing patterns and HbSaO2 changes during nocturnal sleep in patients with Duchenne muscular dystrophy
101888,epidemiology,4836,1989,Sleep apnea and essential hypertension A critical review of the epidemiological evidence for co-morbidity
102436,epidemiology,4836,1989,Prevalence of every night snoring and obstructive sleep apnoeas among 3069yearold men in Bologna Italy
101960,esophageal pressure,4934,1989,Respiratory disturbance during sleep due to adenoid-tonsillar hypertrophy
101869,failure to thrive,5167,1989,Detection of sleep associated dysfunctional pharyngeal obstruction in infants
101914,antihypertensive treatment,927,1989,Blood pressure catecholamines and pancreatic polypeptide in obstructive sleep apnea with and without nasal continuous positive airway pressure Ncpap treatment
97581,asphyxia,1181,1989,Factors affecting respiratory system stability
101926,accidents,192,1989,Automobile accidents in patients with sleep disorders
97579,acoustic reflection,238,1989,Glottic and cervical tracheal narrowing in patients with obstructive sleep apnea
101981,acoustic reflection,238,1989,Glottic dimensions in healthy men and women
102352,acoustic reflection,238,1989,Glottic and cervical tracheal narrowing in patients with obstructive sleep apnea
101840,acromegaly,251,1989,Long-term effects of SMS 201-995 in sleep apnea associated with acromegaly Effets a long terme du traitement par SMS 201-995 SUR un syndrome dapnees du sommeil associe a une acromegalie
101888,aging,494,1989,Sleep apnea and essential hypertension A critical review of the epidemiological evidence for co-morbidity
102369,breathing,1906,1989,Breathing patterns and HbSaO2 changes during nocturnal sleep in patients with Duchenne muscular dystrophy
101832,breathing,1906,1989,Respiratory mechanisms and clinical syndromes
102051,bradycardia,1832,1989,Skin blood flow changes during apneic spells in preterm infants
101992,cerebral infarction,2479,1989,Snoring as a risk factor for sleep-related brain infarction
99638,cerebral infarction,2479,1989,Snoring as a risk factor for sleep-related brain infarction
101902,cephalometric,2451,1989,Treatment of obstructive sleep apnea syndrome
101892,children,2656,1989,Obstructive sleep apnea syndrome in sickle cell disease
101800,central alveolar hypoventilation syndrome,2023,1990,Anaesthesia for a patient with central alveolar hypoventilation syndrome Ondine curse
101795,child,2635,1990,Digital signal analysis of snoring sounds in children
101605,bradycardia,1832,1990,Observations on gastro-oesophageal reflux central apnoea and heart rate in infants
102326,breathing,1906,1990,Breathing during sleep in normal middle-aged subjects
101554,autonomic dysfunction,1360,1990,Recent advances in sudden infant death syndrome Possible autonomic dysfunction of the airways in infants at risk
101545,autonomic function,1363,1990,How much polysomnography is enough
101759,automobile accident,1346,1990,Clinical symptoms of sleep apnea syndrome and automobile accidents
101700,automobile accident,1346,1990,Driving vigilance simulator test
99630,aging,494,1990,Temporal-parietal hypoperfusion with single-photon emission computerized tomography in conditions other than alzheimers disease
101793,aging,494,1990,Temporal-parietal hypoperfusion with single-photon emission computerized tomography in conditions other than alzheimers disease
101724,adenosine,369,1990,Neurological status sleep apnea frequency and blood oxygenation in six weeks old infants
101698,adenoidectomy,362,1990,Identification of hypoxaemia in children having tonsillectomy and adenoidectomy
101806,asthma,1198,1990,Nasal polyposis as a risk factor for hypertension
99625,family coping,5190,1990,Determinants of parenting stress in home apnea monitoring
101606,family coping,5190,1990,Determinants of parenting stress in home apnea monitoring
101726,esophageal pressure,4934,1990,Obstructive sleep apnea syndrome or abnormal upper airway resistance during sleep
101701,echocardiography,4498,1990,Left ventricular hypertrophy independent of hypertension in patients with obstructive sleep apnoea
101700,driving simulation test,4359,1990,Driving vigilance simulator test
101703,dialysis,4044,1990,Effects of hemodialysis on sleep apnea syndrome in end-stage renal disease
101783,electromyogram,4630,1990,Fluctuation in timing of upper airway and chest wall inspiratory muscle activity in obstructive sleep apnea
97571,electromyogram,4630,1990,Fluctuation in timing of upper airway and chest wall inspiratory muscle activity in obstructive sleep apnea
101725,daytime somnolence,3789,1990,Preliminary findings in the treatment of obstructive sleep apnea with transtracheal oxygen
101748,cyclic alternating pattern,3704,1990,Modifications of cyclic alternating pattern in sleep apnea syndrome
101532,cor pulmonale,3425,1990,Are sleep studies necessary in COPD
101786,complication,3175,1990,An unusual complication of tracheal intubation
101789,circadian rhythm,2840,1990,Influence of nocturnal oxygen desaturation on circadian rhythm of testosterone secretion
99624,cognitive dysfunction,3044,1990,Sleep apnea syndrome Symptomatology associated features and neurocognitive correlates
101807,laryngospasm,7609,1990,Brief upper airway laryngeal dysfunction
101701,left ventricle,7724,1990,Left ventricular hypertrophy independent of hypertension in patients with obstructive sleep apnoea
