art_id,keyword,art_year,citation,title,author_name,affiliation_1,affiliation_2,country
96257,compliance; cpap; obstructive sleep apnea syndrome; remote monitoring; telemetry,2016,0,Evaluation of the add-on NOWAPI medical device for remote monitoring of compliance to Continuous Positive Airway Pressure and treatment efficacy in obstructive sleep apnea,leger d; elbaz m; piednoir b; carron a; texereau j,; research centre paris saclay  air liquide applied maths    chemin de la porte des loges; research centre paris saclay  air liquide healthcare  medical r and d    chemin de la porte des loges; research centre paris saclay  air liquide healthcare  medical r and d    chemin de la porte des loges  jouy en josas  france  université paris descartes  aphp  hôpital cochin  department of clinical physiology   faubourg saintjacques; sorbonne paris cité  aphp hôtel dieu de paris,jouy en josas; paris; paris cedex; université paris descartes,ea 7330 vifasom paris descartes; france
96258,clinical variables; gaussian mixture models; ivector; obstructive sleep apnea; speaker voice characterization; speech; supervector; support vector regression,2016,0,Reviewing the connection between speech and obstructive sleep apnea,espinoza-cuadros f; fernndez-pozo r; toledano dt; alczar-ramrez jd; lpez-gonzalo e; hernndez-gmez la,sleep unit hospital quirãn mãlaga  respiratory department; universidad autãnoma de madrid  atvs biometric recognition group; universidad politãcnica de madrid  gaps signal processing applications group,madrid; mãlaga,spain
96259,endocan; endothelial cellspecific molecule; endothelial dysfunction; obstructive sleep apnea,2016,0,Serum endothelial cell specific molecule-1 endocan levels in patients with obstructive sleep apnea,bingol z; kose m; pihtili a; akpinar t; tukek t; kiyan e,istanbul haydarpasa numune training and research hospital  department of pulmonary medicine; istanbul university  istanbul faculty of medicine  department of internal medicine; istanbul university  istanbul faculty of medicine  department of pulmonary medicine; istanbul university  istanbul faculty of medicine  department of pulmonary medicine  istanbul  turkey  istanbul university  istanbul faculty of medicine  department of internal medicine,istanbul,turkey
96260,assisted ventilation; ehlersdanlos syndrome hypermobile; fatigue; pains; respiratory disorders; sleep; sleep apnea,2016,0,Sleep disorder and fatigue in Ehlers-Danlos syndrome Sommeil et fatigue chez les patients souffrant de syndrome dEhlers-Danlos,metlaine a,centre de référence des hypersomnies rares  centre du sommeil et de la vigilance  hoteldieu  université paris descartes    place du parvisnotredame,paris cedex,france
96261,biomedical image processing; image segmentation; magnetic resonance imaging; medical diagnostic imaging; sleep apnea,2016,0,Dynamic 3-D MR visualization and detection of upper airway obstruction during sleep using region-growing segmentation,javed a; kim y-c; khoo mck; ward sld; nayak ks,department of biomedical engineering  viterbi school of engineering; department of pediatrics  keck school of medicine  university of southern california; ming hsieh department of electrical engineering  viterbi school of engineering; ming hsieh department of electrical engineering  viterbi school of engineering  university of southern california  los angeles; ming hsieh department of electrical engineering  viterbi school of engineering  university of southern california  los angeles  ca  united states,ca; childrens hospital los angeles; samsung medical center; university of southern california,south korea; united states
96262,caffeine; circadian; gaba; genotypephenotype; h receptor; melatonin; nrem sleep; orexin; pharmacodynamics; pharmacokinetics; polymorphism; rem sleep,2016,0,Sleep Pharmacogenetics Personalized Sleep-Wake Therapy,holst sc; valomon a; landolt h-p,institute of pharmacology and toxicology  zürich center for interdisciplinary sleep research  university of zürich,zürich,switzerland
96263,breathing rhythm; comsol; mems capcitive pressure sensor; micro electrical mechanical system; simulation; sleep apnea,2016,0,Micro system with mems sensor for detecting sleep Apnea,senthil kumar pk; nithya vk; vimala juliet a,department of electronics and instrumentation  srm university,kattankulathur,india
96264,capacitive sensor; inductive sensor; sleep apnea; thoracic expansion,2016,0,Monitoring of Sleep Apnea Through Thoracic Expansion with Capacitive and Inductive Sensors,stevan sl; stella gnd; santos mmd,universidade tecnológica federal do paraná  ponta grossa utfprpg  ponta grossa,paraná,brazil
96265,conebeam computed tomography; obstructive; sleep apnea; sleep apnea syndromes,2016,0,Cone-beam CT analysis of patients with obstructive sleep apnea compared to normal controls,buchanan a; cohen r; looney s; kalathingal s; de rossi s,department of biostatistics and epidemiology  augusta university  medical college of georgia  augusta  ga  united states  department of oral health and diagnostic sciences  georgia regents university  dental college of georgia  augusta; division of oral medicine  department of oral health and diagnostic sciences  dental college of georgia  augusta university  augusta; division of radiology  department of oral health and diagnostic sciences  dental college of georgia  augusta university  augusta; park avenue oral and facial surgery  new york,ga; ny,united states
96266,apneahypopnea index; continuous positive airway pressure; obstructive sleep apnea syndrome; oral appliance; thornton adjustable positioner,2016,0,Evaluation of an oral appliance in patients with mild to moderate obstructive sleep apnea syndrome intolerant to continuous positive airway pressure use Preliminary results,cantore s; ballini a; farronato d; malcangi g; dipalma g; assandri f; garagiola u; inchingolo f; de vito d; cirulli n,department of basic medical science  neurosciences and sense organs  university of bari aldo moro  pzza giulio cesare; department of biomedical  surgical and dental sciences  unit of orthodontics and paediatric dentistry  university of milan; department of interdisciplinary medicine  university of bari aldo moro; department of morphologic and surgical sciences  insubria university,bari; milan; varese,italy
96267,bagging; classification; sleep apnea; spectral features; statistical features,2016,4,Computer-aided obstructive sleep apnea screening from single-lead electrocardiogram using statistical and spectral features and bootstrap aggregating,hassan ar; haque ma,department of electrical and electronic engineering  bangladesh university of engineering and technology,dhaka,bangladesh
96268,bayes network; cardiac abnormalities; cardioid; ecg signal; pan tompkins; sleep apnea,2016,0,Sleep apnea detection using cardioid based graph,azam snam; sidek ka; zainal ni,department of electrical and computer engineering  international islamic university malaysia  p o box   jalan gombak,kuala lumpur,malaysia
96269,liver fibrosis; liver steatosis; longitudinal study; noninvasive assessment; obesity; obstructive sleep apnea,2016,0,Liver Steatosis and Fibrosis in OSA patients After Long-term CPAPTreatment A Preliminary Ultrasound Study,buttacavoli m; gruttadauria ci; olivo m; virdone r; castrogiovanni a; mazzuca e; marotta am; marrone o; madonia s; bonsignore mr,; biomedical department internal and specialistic medicine dibimis  university of palermo; division of internal medicine  villa sofiacervello hospital; institute of biomedicine and molecular immunology ibim  national research council cnr,palermo,italy; italy. electronic address: marisa@ibim.cnr.it
96270,cephalometry; obesity; obstructive; sleep apnea; snoring,2016,0,The role of oral physicians in predicting the risk of obstructive sleep apnea A case-control study,lavanya r; babu dbg; chavva s; boringi m; waghray s; yeladandi m,department of oral medicine and radiology  panineeya institute of dental sciences and research centre,hyderabad,india
96271,children; retinal nerve fiber layer; sleep apnea; thickness; upper airway obstruction,2016,1,Retinal nerve fiber layer thickness alteration in apneic children,simsek a; bayraktar c; dogan s; uckardes f; reyhan ah; sarikaya y; karatas m; capkin m,department of biostatistics and medical informatics  adiyaman university research and education hospital; department of otolaryngology  adiyaman university research and education hospital; department of otolaryngology  adiyaman university research and education hospital  adiyaman  turkey  department of otolaryngology head and neck surgery  adiyaman university research and education hospital; department of otolaryngology head and neck surgery  adiyaman university research and education hospital,adiyaman,turkey
